'Imei','InternalName','DID','LID','Firmware','Modem','Operator','Country','FID','Latitude','Longitude','TimeZone','Age','NumFirstConnect','CatFirstConnectEqual','CatFirstConnectExtreme'
'e33e2134f274a91d55c7fd6ac9c31e2e','ATLAS_2SPB','54','31','0.1.37V11USA','BC66NBR01A11','Vodafone','United States','931','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','420','47.0','muy alto','bajo'
'5ac9a383d8650b80a2cffa6a897c92d8','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','2018','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','133','2.0','muy bajo','bajo'
'7111b33bc729b247b965e105eb350311','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Spain','3175','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','218','2.0','muy bajo','bajo'
'68a5a4e15163cd211e4cfb1d89a5acb9','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','3426','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','237','6.0','alto','bajo'
'13cc497f40b96c31fa8d176af05a9c36','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2171','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','209','12.0','muy alto','bajo'
'f410e3ba19258c7e044698f5657a77e1','ATLAS_2SP','2','7','0.1.17','BC66NBR01A11','Movistar','Spain','2113','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','755','4.0','muy bajo','bajo'
'6d1bd1f5d1a6024226bc489cc83abc7b','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','3486','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','189','4.0','muy bajo','bajo'
'1e13aa64c887b7a46cc5356411003614','ATLAS_2G_SPB','17','34','0.2.36V11Tur','M66FCR01A03BT','VTurkey','8GHW7MG6+Q4','3719','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Etc/GMT-3','4','6.0','alto','bajo'
'6cdf136c74a03a3f1a3f889f51deb534','ATLAS_2G_SPB','1','38','0.2.40V12','M66FCR01A03BT','Vodafone','Italy','3052','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','238','3.0','muy bajo','bajo'
'c73151dce3a88763911d77f755a972a0','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','3330','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','246','7.0','alto','bajo'
'f99baa5888df5179f3323ef5f1447be5','ATLAS_2G_SP','6','7','0.2.17F','M66FBR03A07','Vodafone','France','1309','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Paris','692','3.0','muy bajo','bajo'
'582387a1ac7e7461297d34f78fd79481','ATLAS_2G_SPB','31','12','0.2.32V10','M66FBR03A07','Vodafone','United States','2129','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','139','44.0','muy alto','bajo'
'050993f17337304e1d088bf5c49bf5a7','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','3399','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','244','4.0','muy bajo','bajo'
'c95aebb707eb646a4e2d9f095f7bc899','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','551','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','488','128.0','muy alto','alto'
'11574f073905479384374f092bea151f','ATLAS_2SPB','2','29','0.1.36V11','BC66NBR01A11','Movistar','Spain','1370','Grupo3 (Zona Subtropical +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','556','8.0','alto','bajo'
'376a2887546631ebaf073993bc0b0188','ATLAS_2G_SPB','2','38','0.2.40V12','M66FCR01A02BT','Vodafone','Spain','3267','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','232','2.0','muy bajo','bajo'
'84c8e8f94c23da18f67d43ec70a7ec90','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','483','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1387','4.0','muy bajo','bajo'
'7b948ab6d478b120072640c3afa4cb75','ATLAS_2SPB','2','27','0.1.37V11','BC66NBR01A11','Movistar','Spain','3136','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','172','4.0','muy bajo','bajo'
'048583d9ef953edeb7c3110a9b45a8ed','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2244','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','617','12.0','muy alto','bajo'
'2b3112cdaad1e924bba47d386a82c37d','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Spain','3175','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','216','2.0','muy bajo','bajo'
'538fce1accea0d11c59e5c9215f0ae90','ATLAS_2G_SPB','47','22','0.2.36V11','M66FCR01A02BT','Movistar','Portugal','3176','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','30','3.0','muy bajo','bajo'
'3f77e5d58874e3156438b090ebde752e','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Vodafone','Spain','3225','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','712','3.0','muy bajo','bajo'
'4a5c95f102cd3b8fb71b02fd4c41f2f5','ATLAS_2G','2','7','0.2.16','M66FBR03A07','Vodafone','Spain','2069','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','727','7.0','alto','bajo'
'8d687f97fc0a198fe01137ea9113a131','Atlas 2','31','2','0.0.68','BC66NBR01A10','Movistar','Spain','1857','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1144','41.0','muy alto','bajo'
'cdf5592e5dfb09d59bd2e1056558aa42','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3563','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','203','3.0','muy bajo','bajo'
'edabfd5bf05fdd36ab85128904d59fac','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Movistar','Spain','2301','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','464','4.0','muy bajo','bajo'
'c30cb5e322e6dbf052bada6b9735e857','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2385','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','470','4.0','muy bajo','bajo'
'1cd09248d5bd00b7d4748e0083ed7a86','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Vodafone','Spain','2277','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','609','4.0','muy bajo','bajo'
'35bb018dcaa75318b76d2bc64f4d9123','ATLAS_2G_SPB','17','34','0.2.36V11Tur','M66FCR01A03BT','VTurkey','Türkiye','3096','Grupo3 (Zona Subtropical +)','Grupo D (Europa / Africa Oeste)','Europe/Istanbul','506','5.0','bajo','bajo'
'ea5878f71fa84c6671735d17463ef74e','ATLAS_2G_SPB','47','28','0.2.33V11','M66FBR03A07','','Portugal','2169','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','643','6.0','alto','bajo'
'0ba5192dae050bfebafa1265de60d745','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','3118','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','158','37.0','muy alto','bajo'
'ffd2ddc29ef64cacffb0244ece29a07a','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','2264','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','73','4.0','muy bajo','bajo'
'367da921df0495e8528bc1754341fc80','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','3397','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','451','16.0','muy alto','bajo'
'e857178d7a2e06bd00338b3e9d820f0d','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','2298','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','719','2.0','muy bajo','bajo'
'6cec47f837aacc2ad949a1254cb1e6da','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Movistar','Spain','2199','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','642','6.0','alto','bajo'
'd6682fcf945eee6f76607eef0c9f334c','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2214','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','275','4.0','muy bajo','bajo'
'7647a074cca98fbc250a43fb74f61608','ATLAS_2SP','2','1','0.1.17','BC66NBR01A11','Vodafone','Spain','2390','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','562','3.0','muy bajo','bajo'
'8030f6ed449bdc119dd63c8e50fee321','ATLAS_2G_SPB','6','18','0.2.37V11','M66FBR03A07','','France','3505','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Paris','61','7.0','alto','bajo'
'ac46af1014e3795005471c1db5cc5bd4','ATLAS_2SPB','1','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Italy','3949','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Rome','0','1.0','muy bajo','bajo'
'9179321d973c5e1db66036f1e2f19d72','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','3397','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','451','5.0','bajo','bajo'
'760a761598d1afcbe57d312fe4d55fa2','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2995','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','348','2.0','muy bajo','bajo'
'dfbbf7cb45067d067c77ba825e4dd058','Atlas 2','2','5','0.0.60','BC66NBR01A10','Vodafone','Spain','404','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','821','5.0','bajo','bajo'
'35a4fbefc2ce3ce908723ad1d490c812','ATLAS_2SPB','18','31','0.1.37V11USA','BC66NBR01A11','Vodafone','United States','2926','Grupo3 (Zona Subtropical +)','Grupo B (America Central)','America/New_York','413','72.0','muy alto','bajo'
'1ce218d6bef2c4bb0dab0af04aefd42d','Atlas 2','2','6','0.0.60','BC66NBR01A10','Movistar','Spain','1268','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1069','4.0','muy bajo','bajo'
'9436ebb9636767f335cdcf80aae6ae70','ATLAS_2G_SPB','2','22','0.2.37V11','M66FCR01A02BT','Movistar','Guatemala','3401','Grupo4 (Zona Tropical)','Grupo B (America Central)','America/Guatemala','230','8.0','alto','bajo'
'c39630090d062c6b649ecc77f75a68ce','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','595','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','704','3.0','muy bajo','bajo'
'3b20c1ffdba133fcfb28e2630ea4c5ba','ATLAS_2G_SP','6','7','0.2.17','M66FBR03A07','Movistar','France','1239','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Paris','662','4.0','muy bajo','bajo'
'34bcda506dba27f1fd38ab0831cd981d','ATLAS_2SPB','2','16','0.1.37V11','BC66NBR01A11','Movistar','Spain','3509','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','216','6.0','alto','bajo'
'ead03a2bbeb9efa796f2ae0d32297ceb','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','3342','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','130','13.0','muy alto','bajo'
'348e894b82b980c09c361519a037462a','Atlas 2','2','6','0.0.60','BC66NBR01A10','Movistar','Spain','747','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1028','2.0','muy bajo','bajo'
'2c8d0a429036b75f737daf2bf0d82b7a','Atlas 2','1','6','0.0.68','BC66NBR01A10','Vodafone','Germany','3529','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','211','5.0','bajo','bajo'
'e5aebe09e5b47bab72e1a4a4cc5e9b94','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','747','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','400','9.0','alto','bajo'
'910f0ea73bf9ca2e3ccd6307748afd3d','ATLAS_2SPB','47','35','0.1.37V11','BC66NBR01A11','Movistar','Portugal','3115','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','200','12.0','muy alto','bajo'
'9b123249b33604db29fed4beba674b6c','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3165','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','295','8.0','alto','bajo'
'b5a77736a72e88773bf6cfa0ea785f25','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','3397','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','491','5.0','bajo','bajo'
'6edaf712e4db1f945389f0bfc07df6e1','ATLAS_2SPB','2','32','0.1.37V11','BC66NBR01A11','Movistar','Spain','3854','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','10','4.0','muy bajo','bajo'
'f303b5ceea583abec9ee6773f6d7e156','ATLAS_2G_SP','6','7','0.2.17F','M66FBR03A07','Vodafone','France','1340','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Paris','893','3.0','muy bajo','bajo'
'03483866181db3da5d9e2c4790398a1d','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Vodafone','Spain','3759','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','84','4.0','muy bajo','bajo'
'799a1be8119c206fdf9b9ffc6f42a133','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','904','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','1000','12.0','muy alto','bajo'
'818a5f92ecea5c1598fa68ef0a1ea423','ATLAS_2G_SPB','46','30','0.2.36V11','M66FCR01A02BT','Vodafone','The Gambia','2919','Grupo4 (Zona Tropical)','Grupo C (America Este / Atlantico)','Africa/Banjul','246','4.0','muy bajo','bajo'
'3284138a33d17b5b85fe967abdf682c8','ATLAS_2G_SPB','5','28','0.2.34V11','M66FBR03A08','Movistar','United Kingdom','1991','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/London','176','3.0','muy bajo','bajo'
'7e1fb70f728e1a886edb11ee74e89890','ATLAS_2G_SPB','2','38','0.2.40V12','M66FCR01A03BT','Vodafone','Spain','3026','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','335','4.0','muy bajo','bajo'
'4a8f479396ef01d1dfb9288e06ff28ec','ATLAS_2G_SPB','2','38','0.2.40V12','M66FCR01A02BT','Vodafone','Spain','2386','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','0','0.0','muy bajo','bajo'
'9fe136d2ba5fe818cadd1f5881ad5898','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','2997','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','334','72.0','muy alto','bajo'
'79895c083c7bfe0f9b72e4d83f39f92d','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','3316','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','264','4.0','muy bajo','bajo'
'4d1465b3faf55263f4909f5671de8e9f','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','3044','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','313','317.0','muy alto','alto'
'1de049f4d3796570a20fbd405292a4c5','Atlas 2','2','6','0.0.60','BC66NBR01A10','Movistar','Spain','747','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1230','19.0','muy alto','bajo'
'd296b0f4bca28e26d5b6fcadbbbd5bb6','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','669','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1312','2.0','muy bajo','bajo'
'd7bd7000d2009a0f4a4a2f6318d15f3b','Atlas 2','1','2','0.0.43','BC66NBR01A10','Vodafone','Germany','511','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','167','7.0','alto','bajo'
'267b7923964e0eb0ac07efcd0b8ae185','ATLAS_2SPB','2','29','0.1.37V11','BC66NBR01A11','Movistar','Spain','3208','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','266','4.0','muy bajo','bajo'
'412af8335bc343d17ef3442f4b8fd57f','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Spain','3175','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','219','2.0','muy bajo','bajo'
'85dea52f6ab44512e80bd9069b4e7821','ATLAS_2G_SPB','2','18','0.2.34V11','M66FBR03A07','','Portugal','2177','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','457','7.0','alto','bajo'
'faeeddcd089bbe2e61a15949d7411f2b','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3478','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','171','3.0','muy bajo','bajo'
'bbb70c6e340d61f9377a9e62d12da0b6','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','2386','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','245','424.0','muy alto','alto'
'f0b93508a37753c514812f8f8edf9530','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Portugal','3452','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','89','3.0','muy bajo','bajo'
'1b395052de68fd34807240a3da3cf56c','ATLAS_2S','2','7','0.1.15','BC66NBR01A11','Movistar','Spain','608','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','774','6.0','alto','bajo'
'53bf150308f45d56cb3e74c8dac9902f','ATLAS_2SP','1','7','0.1.17','BC66NBR01A11','Vodafone','Germany','904','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','1035','53.0','muy alto','bajo'
'512623563246c98605fde51a5806afea','ATLAS_2G_SPB','17','34','0.2.36V11Tur','M66FCR01A03BT','VTurkey','Türkiye','2805','Grupo3 (Zona Subtropical +)','Grupo D (Europa / Africa Oeste)','Europe/Istanbul','144','6.0','alto','bajo'
'f98b96ae03ad6f0a162f35e565bca24b','ATLAS_2SPB','1','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Austria','3411','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Vienna','274','3.0','muy bajo','bajo'
'3a8c21a78436bdb499d18ca7bc9fa891','ATLAS_2S','3','7','0.1.15','BC66NBR01A11','Vodafone','Netherlands','529','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Amsterdam','519','1109.0','muy alto','alto'
'b533a39569674e8280c0c9f2ffbf0c96','Atlas 2','2','2','0.0.43','BC66NBR01A10','Vodafone','Spain','537','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','513','3.0','muy bajo','bajo'
'18d3e4835b214c55600a9e7e26f3fb56','ATLAS_2SPB','21','25','0.1.37V11','BC66NBR01A11','Vodafone','Switzerland','3092','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Zurich','212','5.0','bajo','bajo'
'b1dcc21b69f927fa0b93f19aa3a362bc','ATLAS_2SPB','2','16','0.1.34V11','BC66NBR01A11','Movistar','Spain','855','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','612','27.0','muy alto','bajo'
'82fe8364e56a40b172176c08a125105b','ATLAS_2G_SPB','2','18','0.2.34V11','M66FCR01A02BT','Movistar','Portugal','2177','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','465','7.0','alto','bajo'
'6f8251290f18b1ae525cd7913052f7f0','ATLAS_2SP','2','7','0.1.17','BC66NBR01A11','Movistar','Spain','2170','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','658','3.0','muy bajo','bajo'
'a6571673a042c0c440a0f0951e5e014d','ATLAS_2SPB','2','35','0.1.37V11','BC66NBR01A11','Movistar','Spain','3626','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','154','5.0','bajo','bajo'
'600efc37d234e3ed4f2beace17ebebb7','ATLAS_2G_SPB','5','22','0.2.37V11','M66FCR01A02BT','Movistar','United Kingdom','1956','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/London','7','5.0','bajo','bajo'
'71a4dbb0a936f6cc244f7d895a65495f','ATLAS_2SPB','2','15','0.1.33V11','BC66NBR01A11','Movistar','Spain','2279','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Madrid','616','11.0','muy alto','bajo'
'282ca8e7355df64c7c3e3f5f87b499d9','ATLAS_2SPB','47','35','0.1.37V11','BC66NBR01A11','Movistar','Portugal','3159','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','164','5.0','bajo','bajo'
'c18b7db5abf08994711b7da756937d52','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Portugal','3465','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','86','2.0','muy bajo','bajo'
'a46397b76116b3744e2972680ee80a84','ATLAS_2SPB','2','15','0.1.37V11','BC66NBR01A11','Movistar','Spain','3154','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','298','8.0','alto','bajo'
'e07097908bd920378168e0faf6a04b8a','ATLAS_2SP','29','10','0.1.28V8','BC66NBR01A11','Vodafone','Spain','1377','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Madrid','35','6.0','alto','bajo'
'd2c91bea4da22f16b73665ba8611408d','Atlas 2','2','6','0.0.60','BC66NBR01A10','Movistar','Spain','1219','Grupo2 (Zona Templada +)','Grupo C (America Este / Atlantico)','Europe/Madrid','1227','9.0','alto','bajo'
'fa3c727f1ab4d50d8cb4621a1574d82c','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Portugal','3476','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','125','2.0','muy bajo','bajo'
'ebd36a781255b2901b4e348eff40b973','ATLAS_2SPB','47','25','0.1.37V11','BC66NBR01A11','Vodafone','Portugal','3257','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','309','4.0','muy bajo','bajo'
'2a17de6986d21ac0d9a8e05536c14afd','ATLAS_2SPB','67','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Germany','3440','Grupo2 (Zona Templada +)','Grupo D (Europa / Africa Oeste)','Europe/Berlin','37','3.0','muy bajo','bajo'
'dd608d26745f674266187e0e9904aebc','ATLAS_2SPB','2','38','0.3.40V12BC660','BC660KGLAAR01A05','Vodafone','Portugal','3465','Grupo3 (Zona Subtropical +)','Grupo C (America Este / Atlantico)','Europe/Lisbon','133','4.0','muy bajo','bajo'
